order_id,order_date,customer_id,campaign_phase,customer_type,acquisition_channel,primary_product,footwear_revenue,adjacent_product_revenue,total_order_revenue,units,email_opt_in,sms_opt_in,returned
ORD0000229,2026-01-07,C001781,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,71.76,71.76,1,False,False,False
ORD0000230,2026-01-07,C001950,Pre-campaign,Existing,Email,Speedcross,0.0,0.0,0.0,1,True,True,True
ORD0000231,2026-01-07,C002277,Pre-campaign,Existing,Organic,Trail Accessories,0.0,36.36,36.36,1,False,False,False
ORD0000232,2026-01-07,C002395,Pre-campaign,Existing,Direct,Sense Ride,129.42,0.0,129.42,1,False,True,False
ORD0000233,2026-01-07,C000371,Pre-campaign,Existing,Email,Sense Ride,129.96,54.06,184.02,2,True,False,False
ORD0000234,2026-01-07,C003140,Pre-campaign,Existing,Direct,Sense Ride,137.65,44.99,182.64,2,False,False,False
ORD0000235,2026-01-07,C003564,Pre-campaign,New,Paid Social,Speedcross,163.76,0.0,163.76,1,True,True,False
ORD0000236,2026-01-07,C000093,Pre-campaign,Existing,Email,Sense Ride,151.9,0.0,151.9,1,False,False,False
ORD0000237,2026-01-07,C001274,Pre-campaign,Existing,Email,Sense Ride,157.54,56.35,213.9,2,False,False,False
ORD0000238,2026-01-07,C002305,Pre-campaign,Existing,Email,Sense Ride,136.08,0.0,136.08,1,False,False,False
ORD0000239,2026-01-07,C001482,Pre-campaign,Existing,Email,Genesis,163.48,0.0,163.48,1,False,True,False
ORD0000240,2026-01-07,C002279,Pre-campaign,Existing,Organic,Trail Accessories,0.0,35.79,35.79,1,False,False,False
ORD0000241,2026-01-07,C000628,Pre-campaign,Existing,Email,Speedcross,140.58,0.0,140.58,1,True,True,False
ORD0000242,2026-01-07,C003541,Pre-campaign,Existing,SMS,Sense Ride,154.24,0.0,154.24,1,False,True,False
ORD0000243,2026-01-07,C002483,Pre-campaign,Existing,Email,Trail Apparel,0.0,58.09,58.09,1,True,False,False
ORD0000244,2026-01-07,C003565,Pre-campaign,New,Paid Social,Sense Ride,141.31,0.0,141.31,1,True,False,False
ORD0000245,2026-01-07,C003566,Pre-campaign,New,Paid Social,Speedcross,148.22,0.0,148.22,1,False,False,False
ORD0000246,2026-01-07,C001623,Pre-campaign,Existing,Paid Search,Speedcross,148.29,0.0,148.29,1,False,True,False
ORD0000247,2026-01-07,C001115,Pre-campaign,Existing,Email,Speedcross,139.73,0.0,139.73,1,False,False,False
ORD0000248,2026-01-07,C003567,Pre-campaign,New,Paid Social,Genesis,0.0,0.0,0.0,1,False,False,True
ORD0000249,2026-01-07,C003391,Pre-campaign,Existing,Organic,Sense Ride,139.74,0.0,139.74,1,False,True,False
ORD0000250,2026-01-07,C001062,Pre-campaign,Existing,Email,Sense Ride,133.91,0.0,133.91,1,False,False,False
ORD0000251,2026-01-07,C000880,Pre-campaign,Existing,Direct,Trail Apparel,0.0,0.0,0.0,1,True,False,True
ORD0000252,2026-01-07,C002308,Pre-campaign,Existing,Email,Genesis,174.59,34.03,208.62,2,True,False,False
ORD0000253,2026-01-07,C001966,Pre-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0000254,2026-01-07,C001293,Pre-campaign,Existing,Organic,Sense Ride,118.53,72.21,190.74,2,True,False,False
ORD0000255,2026-01-08,C002287,Pre-campaign,Existing,Affiliate,Sense Ride,136.78,0.0,136.78,1,False,False,False
ORD0000256,2026-01-08,C001363,Pre-campaign,Existing,Organic,Sense Ride,144.6,0.0,144.6,1,False,False,False
ORD0000257,2026-01-08,C002050,Pre-campaign,Existing,Paid Social,Genesis,165.5,0.0,165.5,1,True,False,False
ORD0000258,2026-01-08,C002916,Pre-campaign,Existing,Affiliate,Sense Ride,136.2,0.0,136.2,1,True,False,False
ORD0000259,2026-01-08,C001416,Pre-campaign,Existing,Direct,Sense Ride,137.38,0.0,137.38,1,False,True,False
ORD0000260,2026-01-08,C003568,Pre-campaign,New,Paid Search,Sense Ride,129.11,0.0,129.11,1,False,False,False
ORD0000261,2026-01-08,C001174,Pre-campaign,Existing,Paid Search,Speedcross,159.06,0.0,159.06,1,False,True,False
ORD0000262,2026-01-08,C002137,Pre-campaign,Existing,Email,Trail Apparel,0.0,90.52,90.52,1,False,False,False
ORD0000263,2026-01-08,C001065,Pre-campaign,Existing,Affiliate,Sense Ride,122.73,0.0,122.73,1,False,False,False
ORD0000264,2026-01-08,C002008,Pre-campaign,Existing,Direct,Sense Ride,125.81,0.0,125.81,1,False,False,False
ORD0000265,2026-01-08,C000200,Pre-campaign,Existing,Paid Search,Sense Ride,153.52,0.0,153.52,1,True,False,False
ORD0000266,2026-01-08,C002189,Pre-campaign,Existing,Direct,Sense Ride,130.08,0.0,130.08,1,True,False,False
ORD0000267,2026-01-08,C003569,Pre-campaign,New,Paid Search,Trail Apparel,0.0,63.83,63.83,1,False,False,False
ORD0000268,2026-01-08,C003570,Pre-campaign,New,Affiliate,Trail Apparel,0.0,59.83,59.83,1,True,False,False
ORD0000269,2026-01-08,C001404,Pre-campaign,Existing,Affiliate,Genesis,160.73,75.63,236.36,2,True,False,False
ORD0000270,2026-01-08,C003534,Pre-campaign,Existing,Paid Search,Trail Accessories,0.0,56.33,56.33,1,False,True,False
ORD0000271,2026-01-08,C000981,Pre-campaign,Existing,Paid Search,Speedcross,148.62,0.0,148.62,1,True,False,False
ORD0000272,2026-01-08,C000507,Pre-campaign,Existing,Direct,Sense Ride,0.0,0.0,0.0,1,False,True,True
ORD0000273,2026-01-08,C000494,Pre-campaign,Existing,Organic,Speedcross,165.62,0.0,165.62,1,False,False,False
ORD0000274,2026-01-08,C003571,Pre-campaign,New,Paid Social,Genesis,165.89,0.0,165.89,1,True,True,False
ORD0000275,2026-01-08,C001987,Pre-campaign,Existing,Organic,Speedcross,135.17,0.0,135.17,1,True,False,False
ORD0000276,2026-01-08,C000377,Pre-campaign,Existing,Organic,Trail Apparel,0.0,75.78,75.78,1,True,True,False
ORD0000277,2026-01-08,C003572,Pre-campaign,New,Paid Search,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0000278,2026-01-08,C001838,Pre-campaign,Existing,Email,Trail Apparel,0.0,100.32,100.32,1,True,True,False
ORD0000279,2026-01-08,C001788,Pre-campaign,Existing,Direct,Sense Ride,141.41,38.97,180.37,2,True,False,False
ORD0000280,2026-01-08,C003573,Pre-campaign,New,Direct,Speedcross,159.07,0.0,159.07,1,False,True,False
ORD0000281,2026-01-08,C003574,Pre-campaign,New,Paid Search,Sense Ride,159.83,22.57,182.4,2,False,False,False
ORD0000282,2026-01-08,C003575,Pre-campaign,New,Paid Search,Sense Ride,125.01,0.0,125.01,1,False,False,False
ORD0000283,2026-01-08,C003514,Pre-campaign,Existing,Affiliate,Speedcross,145.69,0.0,145.69,1,True,False,False
ORD0000284,2026-01-08,C003576,Pre-campaign,New,Organic,Speedcross,142.15,0.0,142.15,1,False,True,False
ORD0000285,2026-01-08,C000780,Pre-campaign,Existing,Email,Sense Ride,132.71,0.0,132.71,1,True,False,False
ORD0000286,2026-01-08,C003577,Pre-campaign,New,Paid Social,Trail Accessories,0.0,40.29,40.29,1,False,True,False
ORD0000287,2026-01-08,C001488,Pre-campaign,Existing,SMS,Genesis,0.0,0.0,0.0,1,True,False,True
ORD0000288,2026-01-08,C000332,Pre-campaign,Existing,Email,Sense Ride,136.72,0.0,136.72,1,False,False,False
ORD0000289,2026-01-08,C000416,Pre-campaign,Existing,Direct,Sense Ride,138.24,0.0,138.24,1,False,False,False
ORD0000290,2026-01-08,C000487,Pre-campaign,Existing,SMS,Genesis,152.46,67.84,220.3,2,False,True,False
ORD0000291,2026-01-08,C000690,Pre-campaign,Existing,SMS,Speedcross,144.25,0.0,144.25,1,False,False,False
ORD0000292,2026-01-08,C001991,Pre-campaign,Existing,Direct,Genesis,161.94,0.0,161.94,1,False,False,False
ORD0000293,2026-01-08,C001150,Pre-campaign,Existing,Email,Genesis,143.24,0.0,143.24,1,False,False,False
ORD0000294,2026-01-08,C000002,Pre-campaign,Existing,Email,Speedcross,0.0,0.0,0.0,1,False,True,True
ORD0000295,2026-01-08,C000322,Pre-campaign,Existing,Direct,Sense Ride,141.47,0.0,141.47,1,False,False,False
ORD0000296,2026-01-08,C001418,Pre-campaign,Existing,Direct,Genesis,161.38,0.0,161.38,1,False,False,False
ORD0000297,2026-01-08,C002276,Pre-campaign,Existing,Email,Trail Accessories,0.0,58.99,58.99,1,False,False,False
ORD0000298,2026-01-08,C003017,Pre-campaign,Existing,Paid Search,Speedcross,152.62,0.0,152.62,1,False,False,False
ORD0000299,2026-01-08,C000276,Pre-campaign,Existing,Email,Sense Ride,133.06,0.0,133.06,1,True,True,False
ORD0000300,2026-01-08,C003578,Pre-campaign,New,Email,Trail Apparel,0.0,77.7,77.7,1,False,False,False
ORD0000301,2026-01-08,C002214,Pre-campaign,Existing,Email,Speedcross,147.84,39.92,187.76,2,True,False,False
ORD0000302,2026-01-08,C000655,Pre-campaign,Existing,Organic,Speedcross,136.45,41.87,178.32,2,True,False,False
ORD0000303,2026-01-08,C002397,Pre-campaign,Existing,Organic,Genesis,161.14,0.0,161.14,1,True,False,False
ORD0000304,2026-01-08,C001024,Pre-campaign,Existing,Direct,Trail Apparel,0.0,93.96,93.96,1,False,False,False
ORD0000305,2026-01-08,C000261,Pre-campaign,Existing,Email,Sense Ride,144.58,0.0,144.58,1,True,True,False
ORD0000306,2026-01-08,C003579,Pre-campaign,New,Paid Social,Sense Ride,135.58,0.0,135.58,1,True,True,False
ORD0000307,2026-01-08,C002322,Pre-campaign,Existing,Direct,Speedcross,146.48,0.0,146.48,1,True,False,False
ORD0000308,2026-01-08,C002611,Pre-campaign,Existing,Email,Sense Ride,143.17,0.0,143.17,1,True,False,False
ORD0000309,2026-01-08,C003580,Pre-campaign,New,Paid Social,Genesis,138.33,0.0,138.33,1,True,False,False
ORD0000310,2026-01-08,C000457,Pre-campaign,Existing,Affiliate,Trail Accessories,0.0,17.28,17.28,1,True,True,False
ORD0000311,2026-01-08,C000631,Pre-campaign,Existing,Direct,Trail Accessories,0.0,75.0,75.0,1,False,False,False
ORD0000312,2026-01-08,C001852,Pre-campaign,Existing,Paid Social,Trail Apparel,0.0,0.0,0.0,1,False,True,True
ORD0000313,2026-01-08,C002736,Pre-campaign,Existing,Direct,Trail Apparel,0.0,43.15,43.15,1,True,False,False
ORD0000314,2026-01-08,C003526,Pre-campaign,Existing,Paid Social,Sense Ride,139.94,0.0,139.94,1,False,False,False
ORD0000315,2026-01-08,C003248,Pre-campaign,Existing,Email,Trail Accessories,0.0,33.09,33.09,1,True,False,False
ORD0000316,2026-01-08,C003581,Pre-campaign,New,Paid Social,Trail Apparel,0.0,100.48,100.48,1,False,False,False
ORD0000317,2026-01-08,C001520,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,93.64,93.64,1,False,True,False
ORD0000318,2026-01-08,C001379,Pre-campaign,Existing,Affiliate,Speedcross,131.99,0.0,131.99,1,False,False,False
ORD0000319,2026-01-08,C003215,Pre-campaign,Existing,Organic,Sense Ride,151.27,0.0,151.27,1,False,False,False
ORD0000320,2026-01-08,C002574,Pre-campaign,Existing,Direct,Sense Ride,0.0,0.0,0.0,1,True,True,True
ORD0000321,2026-01-08,C000421,Pre-campaign,Existing,Organic,Trail Accessories,0.0,30.14,30.14,1,True,True,False
ORD0000322,2026-01-08,C002879,Pre-campaign,Existing,Email,Speedcross,137.67,80.85,218.52,2,True,False,False
ORD0000323,2026-01-08,C002130,Pre-campaign,Existing,Email,Speedcross,149.92,0.0,149.92,1,False,False,False
ORD0000324,2026-01-08,C003318,Pre-campaign,Existing,Direct,Genesis,159.75,0.0,159.75,1,False,True,False
ORD0000325,2026-01-08,C001898,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,76.22,76.22,1,True,False,False
ORD0000326,2026-01-08,C000237,Pre-campaign,Existing,Email,Genesis,152.08,0.0,152.08,1,False,True,False
ORD0000327,2026-01-08,C003582,Pre-campaign,New,Organic,Sense Ride,132.11,0.0,132.11,1,True,True,False
ORD0000328,2026-01-08,C003583,Pre-campaign,New,Paid Search,Sense Ride,131.32,0.0,131.32,1,True,False,False
ORD0000329,2026-01-08,C002214,Pre-campaign,Existing,Paid Search,Genesis,153.84,67.9,221.74,2,True,False,False
ORD0000330,2026-01-08,C002303,Pre-campaign,Existing,Organic,Sense Ride,147.73,0.0,147.73,1,False,False,False
ORD0000331,2026-01-08,C002084,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,73.21,73.21,1,True,False,False
ORD0000332,2026-01-08,C000958,Pre-campaign,Existing,Direct,Sense Ride,140.75,0.0,140.75,1,False,False,False
ORD0000333,2026-01-09,C003584,Pre-campaign,New,SMS,Trail Accessories,0.0,40.93,40.93,1,True,False,False
ORD0000334,2026-01-09,C003057,Pre-campaign,Existing,Organic,Trail Apparel,0.0,70.73,70.73,1,True,False,False
ORD0000335,2026-01-09,C000747,Pre-campaign,Existing,Direct,Sense Ride,126.72,86.3,213.02,2,True,False,False
ORD0000336,2026-01-09,C003585,Pre-campaign,New,Email,Trail Accessories,0.0,30.97,30.97,1,False,True,False
ORD0000337,2026-01-09,C001570,Pre-campaign,Existing,Email,Genesis,178.21,0.0,178.21,1,False,True,False
ORD0000338,2026-01-09,C000903,Pre-campaign,Existing,SMS,Trail Apparel,0.0,67.3,67.3,1,True,True,False
ORD0000339,2026-01-09,C000644,Pre-campaign,Existing,Email,Genesis,128.37,0.0,128.37,1,True,False,False
ORD0000340,2026-01-09,C000590,Pre-campaign,Existing,Direct,Sense Ride,129.49,0.0,129.49,1,True,False,False
ORD0000341,2026-01-09,C002441,Pre-campaign,Existing,Direct,Speedcross,161.46,0.0,161.46,1,False,False,False
ORD0000342,2026-01-09,C002429,Pre-campaign,Existing,Paid Search,Speedcross,157.18,32.93,190.11,2,True,False,False
ORD0000343,2026-01-09,C003165,Pre-campaign,Existing,Organic,Trail Accessories,0.0,22.24,22.24,1,True,False,False
ORD0000344,2026-01-09,C001945,Pre-campaign,Existing,Direct,Trail Apparel,0.0,84.38,84.38,1,False,False,False
ORD0000345,2026-01-09,C002667,Pre-campaign,Existing,SMS,Trail Apparel,0.0,105.52,105.52,1,True,True,False
ORD0000346,2026-01-09,C003586,Pre-campaign,New,Organic,Speedcross,143.18,0.0,143.18,1,True,False,False
ORD0000347,2026-01-09,C003391,Pre-campaign,Existing,Direct,Sense Ride,124.59,0.0,124.59,1,True,False,False
ORD0000348,2026-01-09,C002797,Pre-campaign,Existing,Organic,Sense Ride,132.36,0.0,132.36,1,False,False,False
ORD0000349,2026-01-09,C003587,Pre-campaign,New,Paid Social,Genesis,146.2,0.0,146.2,1,True,False,False
ORD0000350,2026-01-09,C003588,Pre-campaign,New,Paid Social,Genesis,155.61,0.0,155.61,1,False,False,False
ORD0000351,2026-01-09,C002354,Pre-campaign,Existing,Paid Search,Speedcross,152.71,0.0,152.71,1,True,False,False
ORD0000352,2026-01-09,C003589,Pre-campaign,New,Paid Social,Genesis,160.46,0.0,160.46,1,True,True,False
ORD0000353,2026-01-09,C000006,Pre-campaign,Existing,Paid Search,Trail Accessories,0.0,47.13,47.13,1,False,False,False
ORD0000354,2026-01-09,C003096,Pre-campaign,Existing,Email,Sense Ride,126.71,94.51,221.22,2,False,True,False
ORD0000355,2026-01-09,C000107,Pre-campaign,Existing,Organic,Sense Ride,150.77,58.23,209.0,2,False,True,False
ORD0000356,2026-01-09,C000538,Pre-campaign,Existing,Paid Search,Sense Ride,133.41,0.0,133.41,1,False,True,False
ORD0000357,2026-01-09,C002544,Pre-campaign,Existing,Direct,Speedcross,138.29,0.0,138.29,1,True,True,False
ORD0000358,2026-01-09,C002560,Pre-campaign,Existing,Email,Genesis,159.45,0.0,159.45,1,False,False,False
ORD0000359,2026-01-09,C003590,Pre-campaign,New,Paid Social,Genesis,149.33,31.66,180.99,2,True,False,False
ORD0000360,2026-01-09,C000729,Pre-campaign,Existing,Direct,Speedcross,0.0,59.29,59.29,2,True,False,True
ORD0000361,2026-01-09,C003591,Pre-campaign,New,Paid Social,Sense Ride,133.2,0.0,133.2,1,True,True,False
ORD0000362,2026-01-09,C002971,Pre-campaign,Existing,Organic,Speedcross,136.96,0.0,136.96,1,True,True,False
ORD0000363,2026-01-09,C000934,Pre-campaign,Existing,Organic,Speedcross,149.01,0.0,149.01,1,False,False,False
ORD0000364,2026-01-09,C000448,Pre-campaign,Existing,Organic,Sense Ride,125.23,0.0,125.23,1,True,False,False
ORD0000365,2026-01-09,C003592,Pre-campaign,New,Paid Social,Trail Accessories,0.0,35.72,35.72,1,False,False,False
ORD0000366,2026-01-09,C000909,Pre-campaign,Existing,Organic,Genesis,169.51,0.0,169.51,1,False,False,False
ORD0000367,2026-01-09,C003593,Pre-campaign,New,Paid Search,Genesis,156.05,0.0,156.05,1,False,False,False
ORD0000368,2026-01-09,C003594,Pre-campaign,New,Paid Search,Genesis,0.0,0.0,0.0,1,True,False,True
ORD0000369,2026-01-09,C001413,Pre-campaign,Existing,Paid Search,Sense Ride,139.68,69.58,209.26,2,True,False,False
ORD0000370,2026-01-09,C000446,Pre-campaign,Existing,Direct,Sense Ride,139.49,42.65,182.13,2,False,False,False
ORD0000371,2026-01-09,C003595,Pre-campaign,New,Paid Search,Genesis,165.57,0.0,165.57,1,True,False,False
ORD0000372,2026-01-09,C001247,Pre-campaign,Existing,Direct,Trail Apparel,0.0,87.93,87.93,1,True,True,False
ORD0000373,2026-01-09,C000996,Pre-campaign,Existing,Paid Social,Trail Accessories,0.0,44.48,44.48,1,True,True,False
ORD0000374,2026-01-09,C001763,Pre-campaign,Existing,Affiliate,Trail Accessories,0.0,30.95,30.95,1,True,False,False
ORD0000375,2026-01-09,C003596,Pre-campaign,New,Direct,Genesis,159.07,0.0,159.07,1,False,False,False
ORD0000376,2026-01-09,C001170,Pre-campaign,Existing,Email,Trail Apparel,0.0,33.54,33.54,1,True,True,False
ORD0000377,2026-01-09,C003597,Pre-campaign,New,Organic,Trail Apparel,0.0,68.37,68.37,1,True,False,False
ORD0000378,2026-01-09,C003598,Pre-campaign,New,Paid Social,Genesis,155.93,0.0,155.93,1,True,True,False
ORD0000379,2026-01-09,C001187,Pre-campaign,Existing,Direct,Sense Ride,144.15,91.94,236.1,2,False,True,False
ORD0000380,2026-01-09,C003347,Pre-campaign,Existing,Organic,Speedcross,168.56,0.0,168.56,1,True,False,False
ORD0000381,2026-01-09,C001857,Pre-campaign,Existing,Direct,Sense Ride,129.39,0.0,129.39,1,False,False,False
ORD0000382,2026-01-09,C003599,Pre-campaign,New,Paid Search,Speedcross,151.9,0.0,151.9,1,True,False,False
ORD0000383,2026-01-09,C002212,Pre-campaign,Existing,Paid Search,Trail Accessories,0.0,44.4,44.4,1,False,True,False
ORD0000384,2026-01-09,C003600,Pre-campaign,New,Organic,Trail Apparel,0.0,77.52,77.52,1,True,False,False
ORD0000385,2026-01-09,C003601,Pre-campaign,New,Affiliate,Sense Ride,144.21,0.0,144.21,1,True,False,False
ORD0000386,2026-01-09,C003602,Pre-campaign,New,Organic,Speedcross,139.82,0.0,139.82,1,True,False,False
ORD0000387,2026-01-09,C003064,Pre-campaign,Existing,Direct,Sense Ride,148.17,0.0,148.17,1,True,False,False
ORD0000388,2026-01-09,C000977,Pre-campaign,Existing,Direct,Sense Ride,134.77,0.0,134.77,1,False,True,False
ORD0000389,2026-01-09,C001722,Pre-campaign,Existing,Organic,Sense Ride,147.86,0.0,147.86,1,False,True,False
ORD0000390,2026-01-09,C003476,Pre-campaign,Existing,Direct,Genesis,165.91,0.0,165.91,1,False,False,False
ORD0000391,2026-01-09,C000983,Pre-campaign,Existing,Email,Speedcross,145.68,0.0,145.68,1,True,False,False
ORD0000392,2026-01-09,C003520,Pre-campaign,Existing,Paid Search,Sense Ride,143.09,0.0,143.09,1,True,True,False
ORD0000393,2026-01-09,C001032,Pre-campaign,Existing,Direct,Sense Ride,141.32,0.0,141.32,1,True,False,False
ORD0000394,2026-01-09,C001905,Pre-campaign,Existing,Organic,Trail Apparel,0.0,75.54,75.54,1,False,True,False
ORD0000395,2026-01-09,C002270,Pre-campaign,Existing,Email,Trail Apparel,0.0,66.65,66.65,1,True,False,False
ORD0000396,2026-01-09,C002177,Pre-campaign,Existing,Paid Search,Genesis,160.71,0.0,160.71,1,False,True,False
ORD0000397,2026-01-09,C000614,Pre-campaign,Existing,Email,Sense Ride,135.52,0.0,135.52,1,True,True,False
ORD0000398,2026-01-09,C002529,Pre-campaign,Existing,Direct,Genesis,171.58,43.4,214.98,2,True,False,False
ORD0000399,2026-01-09,C002881,Pre-campaign,Existing,Affiliate,Sense Ride,136.52,0.0,136.52,1,True,False,False
ORD0000400,2026-01-09,C001161,Pre-campaign,Existing,Direct,Sense Ride,154.19,0.0,154.19,1,False,False,False
ORD0000401,2026-01-09,C002715,Pre-campaign,Existing,Direct,Trail Accessories,0.0,0.0,0.0,1,True,False,True
ORD0000402,2026-01-09,C002669,Pre-campaign,Existing,Email,Sense Ride,143.97,46.24,190.21,2,False,False,False
ORD0000403,2026-01-09,C003603,Pre-campaign,New,Paid Social,Speedcross,0.0,0.0,0.0,1,False,True,True
ORD0000404,2026-01-09,C003284,Pre-campaign,Existing,Email,Sense Ride,125.0,0.0,125.0,1,False,False,False
ORD0000405,2026-01-09,C003604,Pre-campaign,New,Organic,Speedcross,157.33,0.0,157.33,1,True,False,False
ORD0000406,2026-01-09,C001223,Pre-campaign,Existing,Direct,Trail Apparel,0.0,89.99,89.99,1,False,True,False
ORD0000407,2026-01-09,C000490,Pre-campaign,Existing,Email,Genesis,165.97,0.0,165.97,1,False,False,False
ORD0000408,2026-01-09,C000080,Pre-campaign,Existing,Paid Search,Sense Ride,0.0,0.0,0.0,1,False,False,True
ORD0000409,2026-01-09,C003605,Pre-campaign,New,Paid Social,Trail Apparel,0.0,86.12,86.12,1,True,False,False
ORD0000410,2026-01-09,C003606,Pre-campaign,New,Affiliate,Trail Apparel,0.0,66.8,66.8,1,True,True,False
ORD0000411,2026-01-09,C000565,Pre-campaign,Existing,SMS,Sense Ride,149.76,0.0,149.76,1,False,True,False
ORD0000412,2026-01-09,C001467,Pre-campaign,Existing,Email,Genesis,145.05,0.0,145.05,1,True,False,False
ORD0000413,2026-01-09,C001441,Pre-campaign,Existing,Paid Search,Trail Apparel,0.0,111.18,111.18,1,False,False,False
ORD0000414,2026-01-09,C003607,Pre-campaign,New,Organic,Sense Ride,125.49,0.0,125.49,1,True,False,False
ORD0000415,2026-01-09,C003064,Pre-campaign,Existing,Direct,Speedcross,129.94,0.0,129.94,1,True,True,False
ORD0000416,2026-01-10,C003256,Pre-campaign,Existing,Organic,Trail Accessories,0.0,57.56,57.56,1,True,False,False
ORD0000417,2026-01-10,C002842,Pre-campaign,Existing,Paid Search,Speedcross,139.6,0.0,139.6,1,False,False,False
ORD0000418,2026-01-10,C003608,Pre-campaign,New,Paid Search,Genesis,161.51,0.0,161.51,1,True,False,False
ORD0000419,2026-01-10,C001154,Pre-campaign,Existing,Email,Sense Ride,138.05,0.0,138.05,1,False,False,False
